Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
1.5,-3.8,-3.6,-3.7,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.51,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.52,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.53,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.54,-3.8,-3.6,-3.8,-3.5,-3.9,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.55,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.56,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.57,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,-0.1,0
1.58,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.59,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0.2
1.6,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0.2,0,0
1.61,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.7,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.62,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.63,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.64,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.65,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.3,-3,0,0,0,0,0
1.66,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.67,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.68,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
1.69,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.7,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.71,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.72,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.73,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.74,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
1.75,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.76,-3.8,-3.5,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.77,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.78,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.79,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.7,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.8,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
1.81,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.82,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,-0.1,0,0,0
1.83,-3.7,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.84,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.85,-3.8,-3.7,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0.2,0,0
1.86,-3.8,-3.6,-3.8,-3.6,-4.1,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.87,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.88,-3.8,-3.6,-3.8,-3.6,-4.1,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
1.89,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.9,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.1,-3,0,0,0,0,0
1.91,-3.8,-3.3,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,-0.1,0,0,0
1.92,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.93,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.94,-3.8,-3.6,-3.8,-3.6,-4,-3.7,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
1.95,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.96,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.5,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.97,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.7,-3.4,-3.3,-3.2,-3,0,0,0.1,0,0
1.98,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
1.99,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
2,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.7,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.01,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.02,-3.8,-3.6,-3.8,-3.5,-4.1,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.03,-3.8,-3.7,-3.8,-3.6,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
2.04,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.05,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.7,-3.5,-3.3,-3.2,-3,0,0,0,0,0
2.06,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.07,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.4,-3.2,-3,0,0,0,0,0
2.08,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.09,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.1,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.11,-3.8,-3.6,-3.8,-3.6,-4.1,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,-0.1,0,0
2.12,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.1,-3,0,0,0,0,0
2.13,-3.9,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.14,-3.8,-3.6,-3.8,-3.6,-4.1,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.15,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
2.16,-3.8,-3.6,-3.8,-3.5,-4.1,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.17,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.2,-3.2,-3,0,0,0,0,0
2.18,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.19,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0.1,0,0.2
2.2,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.21,-3.8,-3.6,-3.8,-3.6,-3.9,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.22,-3.7,-3.6,-3.8,-3.5,-4.1,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.23,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,-0.1,0,0
2.24,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0.4,0,0,0
2.25,-3.7,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.26,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0.1
2.27,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.4,-3.2,-3,0,0,0,0,0
2.28,-3.8,-3.6,-3.7,-3.5,-4,-3.6,-3.6,-3.4,-3.4,-3.2,-3,0,0,0,0,0
2.29,-3.8,-3.3,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.3,-3.8,-3.6,-3.8,-3.5,-4.1,-3.6,-3.7,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.31,-3.8,-3.4,-3.8,-3.5,-4,-3.7,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.32,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.33,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.34,-3.8,-3.6,-3.8,-3.5,-3.8,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.35,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.36,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
2.37,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.38,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.39,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.4,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0.2,0,0
2.41,-3.8,-3.6,-3.8,-3.5,-3.6,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.42,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
2.43,-3.7,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.44,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.45,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.46,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.47,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.4,-3.2,-3,0,0,0,0,0
2.48,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.49,-3.8,-3.6,-3.8,-3.5,-3.6,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.5,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.51,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
2.52,-3.8,-3.6,-3.7,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.53,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.54,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.55,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,-0.1,0,-0.1
2.56,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.57,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.58,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.59,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.6,-3.7,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.61,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.62,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.63,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.64,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.65,-3.8,-3.6,-3.8,-3.6,-4,-3.7,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.66,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.67,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.68,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.69,-3.8,-3.7,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.7,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
2.71,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.72,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.73,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.74,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.75,-3.8,-3.6,-3.8,-3.5,-4,-3.4,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
2.76,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.4,-3.2,-3,0,0,0,-0.1,0
2.77,-3.8,-3.6,-3.7,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.3,-3,0,0,0,0,0
2.78,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.79,-3.8,-3.6,-3.8,-3.5,-4,-3.7,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.8,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.81,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.82,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,-0.1
2.83,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.84,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.85,-3.9,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.86,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.87,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0.1,0,0
2.88,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.89,-3.8,-3.6,-3.8,-3.6,-4.1,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.9,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0.3,0,0,0
2.91,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.92,-3.8,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.4,-3.2,-3,0,0.3,0,0,0
2.93,-3.7,-3.6,-3.8,-3.5,-4.1,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
2.94,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.95,-3.7,-3.6,-3.8,-3.6,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.96,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.5,-3.3,-3.2,-3,0,0,0,0,0
2.97,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.3,-3,0,0,-0.1,0,0
2.98,-3.7,-3.5,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.99,-3.8,-3.6,-3.8,-3.5,-4,-3.6,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
3,-3.8,-3.6,-3.8,-3.5,-4,-3.7,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
,-3.795,-3.595333333,-3.790666667,-3.536666667,-4.003,-3.600666667,-3.601333333,-3.412,-3.300666667,-3.2,-3.013,,,,,
